,ta,tr,vel,rh,met,clo,pmv,ppd,pmv_ce,ppd_ce,thermal_acceptability,thermal_preference,thermal_comfort
95565,21.9,23.6,0.26,60.0,1.2,0.53,-1.09,30.2,-1.07,29.3,1,warmer,5.0
95566,21.7,22.3,0.24,53.0,1.2,0.61,-1.04,28.0,-1.01,26.5,1,no change,5.0
95568,21.0,22.5,0.24,57.0,1.2,0.54,-1.37,43.7,-1.32,41.4,0,warmer,4.0
95569,21.0,22.5,0.24,57.0,1.2,0.57,-1.27,38.6,-1.23,36.7,1,no change,5.0
95570,21.0,22.5,0.24,57.0,1.2,0.49,-1.54,53.1,-1.49,50.4,1,no change,5.0
95571,20.4,21.4,0.24,62.0,1.2,0.61,-1.36,43.4,-1.31,40.9,1,no change,5.0
95573,20.4,21.4,0.24,62.0,1.2,0.5,-1.75,64.2,-1.68,60.6,1,no change,4.0
95574,20.4,21.4,0.24,62.0,1.2,0.82,-0.79,18.2,-0.77,17.5,0,warmer,2.0
95575,21.3,22.6,0.22,55.0,1.2,0.36,-1.92,73.0,-1.84,69.0,1,warmer,5.0
95576,21.3,22.6,0.22,55.0,1.2,0.63,-0.99,25.6,-0.95,24.2,1,cooler,5.0
95577,21.3,22.6,0.22,55.0,1.2,0.5,-1.39,45.1,-1.34,42.4,1,no change,5.0
95578,21.3,22.6,0.22,55.0,1.2,0.5,-1.39,45.1,-1.34,42.4,1,no change,6.0
95579,21.3,22.6,0.22,55.0,1.2,0.58,-1.13,32.0,-1.09,30.1,1,warmer,5.0
95580,20.4,22.0,0.22,57.0,1.2,0.69,-1.05,28.3,-1.02,26.8,1,no change,5.0
95581,20.4,22.0,0.22,57.0,1.2,0.63,-1.22,36.2,-1.18,34.2,1,cooler,5.0
95582,20.4,22.0,0.22,57.0,1.2,0.5,-1.65,59.1,-1.59,55.9,1,warmer,5.0
95583,20.4,22.0,0.22,57.0,1.2,0.62,-1.25,37.7,-1.21,35.6,1,no change,5.0
95586,21.5,22.7,0.24,58.0,1.2,0.5,-1.36,43.6,-1.32,41.1,1,cooler,5.0
95591,21.9,22.3,0.25,55.0,1.2,0.61,-1.01,26.5,-0.98,25.1,1,no change,5.0
95593,21.2,22.6,0.25,59.0,1.2,0.56,-1.25,37.9,-1.22,36.2,1,warmer,5.0
95594,21.2,22.6,0.25,59.0,1.2,0.63,-1.04,27.8,-1.01,26.6,1,cooler,5.0
95595,21.2,22.6,0.25,59.0,1.2,0.57,-1.22,36.3,-1.19,34.6,1,cooler,3.0
95596,21.2,22.6,0.25,59.0,1.2,0.49,-1.49,50.6,-1.45,48.0,1,cooler,5.0
95598,20.6,21.6,0.25,62.0,1.2,0.5,-1.7,61.8,-1.64,58.4,1,warmer,4.0
95599,20.6,21.6,0.25,62.0,1.2,0.63,-1.25,37.9,-1.21,35.8,1,no change,6.0
95600,20.6,21.6,0.25,62.0,1.2,0.61,-1.32,41.1,-1.27,38.8,1,no change,5.0
95602,20.6,21.6,0.25,62.0,1.2,0.82,-0.75,16.8,-0.74,16.4,0,warmer,3.0
95603,21.0,22.1,0.18,56.0,1.2,0.36,-1.92,73.2,-1.83,68.7,1,warmer,5.0
95604,21.0,22.1,0.18,56.0,1.2,0.5,-1.41,46.2,-1.34,42.5,1,no change,5.0
95605,21.0,22.1,0.18,56.0,1.2,0.5,-1.41,46.2,-1.34,42.5,1,no change,6.0
95607,21.0,22.1,0.18,56.0,1.2,0.42,-1.69,61.2,-1.61,56.7,1,no change,5.0
95608,19.7,20.7,0.18,60.0,1.2,0.69,-1.22,36.3,-1.16,33.3,1,no change,5.0
95611,19.7,20.7,0.18,60.0,1.2,0.62,-1.43,46.9,-1.36,43.4,1,no change,5.0
95615,21.5,22.7,0.25,58.0,1.2,0.5,-1.39,44.8,-1.34,42.4,1,no change,5.0
95620,22.1,23.9,0.25,56.0,1.2,0.5,-1.11,31.2,-1.09,30.1,1,no change,5.0
95621,22.1,23.9,0.25,56.0,1.2,0.55,-0.96,24.3,-0.94,23.7,1,no change,5.0
95622,20.6,22.2,0.27,56.0,1.2,0.73,-0.97,25.0,-0.96,24.4,1,no change,4.0
95623,20.6,22.2,0.27,56.0,1.2,0.51,-1.67,60.0,-1.62,57.4,1,warmer,5.0
95624,20.6,22.2,0.27,56.0,1.2,0.84,-0.71,15.5,-0.71,15.7,1,no change,5.0
95626,20.6,22.2,0.27,56.0,1.2,0.77,-0.87,21.0,-0.86,20.7,0,warmer,3.0
95627,20.6,22.2,0.27,56.0,1.2,0.55,-1.52,52.0,-1.48,49.9,1,cooler,5.0
95629,23.0,23.8,0.27,53.0,1.2,0.49,-1.01,26.5,-0.99,25.9,0,warmer,3.0
95632,23.0,23.8,0.27,53.0,1.2,0.46,-1.11,30.8,-1.08,29.6,1,cooler,4.0
95634,22.6,23.6,0.18,53.0,1.2,0.45,-1.06,28.6,-0.99,25.8,1,no change,5.0
95637,22.6,23.6,0.18,53.0,1.2,0.51,-0.88,21.3,-0.83,19.4,1,no change,5.0
95639,22.6,23.6,0.18,53.0,1.2,0.41,-1.18,34.5,-1.12,31.3,1,no change,5.0
95640,21.3,22.5,0.18,57.0,1.2,0.69,-0.75,17.0,-0.71,15.7,1,no change,5.0
95642,21.3,22.5,0.18,57.0,1.2,0.63,-0.91,22.4,-0.85,20.4,1,cooler,5.0
95643,21.3,22.5,0.18,57.0,1.2,0.47,-1.39,45.1,-1.32,41.4,1,no change,4.0
95644,21.3,22.5,0.18,57.0,1.2,0.6,-0.99,25.7,-0.93,23.4,1,no change,5.0
95647,22.9,24.5,0.27,52.0,1.2,0.35,-1.44,47.8,-1.4,45.6,1,no change,5.0
95648,22.9,24.5,0.27,52.0,1.2,0.49,-0.95,24.2,-0.95,24.0,1,warmer,5.0
95651,22.9,24.5,0.27,52.0,1.2,0.45,-1.08,29.6,-1.07,29.0,1,no change,5.0
95653,20.9,22.3,0.26,59.0,1.2,0.73,-0.87,21.1,-0.86,20.6,0,warmer,3.0
95654,20.9,22.3,0.26,59.0,1.2,0.51,-1.55,53.6,-1.5,51.0,0,warmer,3.0
95657,20.9,22.3,0.26,59.0,1.2,0.55,-1.41,45.9,-1.37,43.7,1,no change,5.0
95659,22.9,23.6,0.26,56.0,1.2,0.49,-1.02,27.0,-1.0,26.0,1,warmer,4.0
95662,22.9,23.6,0.26,56.0,1.2,0.38,-1.4,45.6,-1.35,42.7,0,warmer,3.0
95663,22.9,23.6,0.26,56.0,1.2,0.46,-1.12,31.3,-1.08,29.8,1,no change,5.0
95665,22.5,23.3,0.17,56.0,1.2,0.45,-1.07,29.3,-1.0,26.3,1,warmer,6.0
95669,22.5,23.3,0.17,56.0,1.2,0.5,-0.93,23.1,-0.86,20.7,1,warmer,4.0
95671,22.1,22.7,0.17,59.0,1.2,0.47,-1.16,33.2,-1.08,29.6,1,no change,5.0
95675,22.4,23.3,0.26,55.0,1.2,0.45,-1.31,41.0,-1.27,38.8,1,cooler,5.0
95680,23.0,24.4,0.26,54.0,1.2,0.45,-1.04,27.7,-1.02,26.9,1,warmer,4.0
95699,21.6,22.7,0.14,57.0,1.2,0.52,-1.04,27.7,-0.96,24.3,1,no change,5.0
95701,21.6,22.7,0.14,57.0,1.2,0.61,-0.79,18.1,-0.72,15.9,1,no change,5.0
95704,23.3,24.6,0.21,54.0,1.2,0.35,-1.16,33.4,-1.11,31.0,1,warmer,6.0
95723,21.8,22.6,0.13,60.0,1.2,0.52,-0.97,24.7,-0.88,21.2,1,warmer,4.0
95724,21.8,22.6,0.13,60.0,1.2,0.5,-1.02,27.2,-0.93,23.3,0,cooler,3.0
95725,21.8,22.6,0.13,60.0,1.2,0.5,-1.02,27.2,-0.93,23.3,1,warmer,5.0
95728,22.6,23.4,0.19,57.0,1.2,0.26,-1.8,67.0,-1.7,61.8,1,no change,5.0
95730,23.2,24.5,0.19,55.0,1.2,0.35,-1.14,32.3,-1.08,29.6,1,no change,6.0
95741,21.3,22.6,0.24,58.0,1.2,0.53,-1.32,41.2,-1.27,38.9,1,no change,4.0
95742,21.3,22.6,0.24,58.0,1.2,0.61,-1.06,28.9,-1.03,27.5,1,cooler,4.0
95743,21.3,22.6,0.24,58.0,1.2,0.53,-1.32,41.2,-1.27,38.9,1,warmer,5.0
95744,22.0,23.6,0.29,52.0,1.2,0.62,-0.9,22.0,-0.9,22.1,1,no change,5.0
95745,22.0,23.6,0.29,52.0,1.2,0.43,-1.53,52.3,-1.49,50.3,1,no change,5.0
95746,22.0,23.6,0.29,52.0,1.2,0.61,-0.93,23.1,-0.93,23.1,1,no change,5.0
95749,21.8,24.5,0.29,52.0,1.2,0.47,-1.31,41.0,-1.31,40.6,1,no change,6.0
95751,22.1,23.6,0.24,55.0,1.2,0.45,-1.3,40.3,-1.26,38.1,1,no change,5.0
95753,22.8,25.0,0.24,53.0,1.2,0.35,-1.32,41.0,-1.28,39.4,1,cooler,6.0
95761,20.1,21.2,0.2,55.0,1.2,0.93,-0.61,12.7,-0.59,12.2,1,no change,5.0
95762,20.1,21.2,0.2,55.0,1.2,0.53,-1.66,59.8,-1.6,56.1,1,warmer,4.0
95763,20.1,21.2,0.2,55.0,1.2,0.61,-1.4,45.3,-1.34,42.2,1,no change,5.0
95764,20.1,21.2,0.2,55.0,1.2,0.53,-1.66,59.8,-1.6,56.1,1,no change,6.0
95765,22.1,23.0,0.27,50.0,1.2,0.62,-0.92,23.0,-0.91,22.5,0,warmer,3.0
95766,22.1,23.0,0.27,50.0,1.2,0.43,-1.55,53.5,-1.5,50.7,1,no change,5.0
95767,22.1,23.0,0.27,50.0,1.2,0.61,-0.95,24.1,-0.94,23.6,1,no change,4.0
95768,20.7,22.4,0.27,52.0,1.2,0.62,-1.27,38.6,-1.24,37.3,1,no change,5.0
95772,21.1,22.5,0.2,52.0,1.2,0.51,-1.38,44.6,-1.32,41.5,1,no change,5.0
95773,21.1,22.5,0.2,52.0,1.2,0.4,-1.77,65.6,-1.7,61.7,1,no change,5.0
95774,21.9,23.8,0.2,50.0,1.2,0.35,-1.61,56.9,-1.55,53.5,0,warmer,5.0
95776,21.9,23.8,0.2,50.0,1.2,0.57,-0.89,21.6,-0.85,20.4,1,no change,5.0
95840,24.2,25.2,0.24,56.0,1.2,0.19,-1.57,54.6,-1.49,50.2,1,cooler,5.0
95858,22.7,23.7,0.22,54.0,1.2,0.49,-0.99,25.6,-0.95,24.0,1,no change,5.0
95888,23.0,24.1,0.25,65.0,1.2,0.47,-0.92,22.9,-0.9,22.1,1,no change,5.0
95891,22.8,24.1,0.2,59.0,1.2,0.47,-0.9,22.0,-0.86,20.5,1,no change,5.0
95901,22.1,23.8,0.3,59.0,1.2,0.55,-1.04,27.8,-1.03,27.6,1,no change,5.0
95902,22.1,23.8,0.3,59.0,1.2,0.58,-0.95,23.9,-0.95,23.9,1,cooler,5.0
95903,22.1,23.8,0.3,59.0,1.2,0.48,-1.27,38.9,-1.25,37.9,0,warmer,5.0
95904,22.1,23.8,0.3,59.0,1.2,0.48,-1.27,38.9,-1.25,37.9,1,warmer,5.0
95913,22.4,23.6,0.15,60.0,1.2,0.48,-0.89,21.6,-0.81,18.9,0,warmer,5.0
95916,22.3,23.6,0.17,58.0,1.2,0.48,-0.97,25.0,-0.91,22.5,0,no change,5.0
95917,22.5,23.6,0.26,62.0,1.2,0.38,-1.47,49.1,-1.41,46.0,1,no change,5.0
95918,22.3,23.5,0.27,60.0,1.2,0.38,-1.57,54.6,-1.51,51.3,1,cooler,5.0
95919,22.3,23.5,0.27,60.0,1.2,0.36,-1.65,59.0,-1.59,55.5,1,no change,5.0
95920,22.3,23.5,0.27,60.0,1.2,0.48,-1.2,35.2,-1.17,33.8,1,no change,4.0
95922,23.5,24.6,0.27,58.0,1.2,0.38,-1.12,31.5,-1.1,30.4,1,no change,5.0
95924,23.5,24.6,0.27,58.0,1.2,0.41,-1.02,26.8,-1.0,26.1,1,no change,4.0
95925,22.1,23.1,0.24,58.0,1.2,0.38,-1.61,56.9,-1.54,53.1,1,warmer,5.0
95926,22.1,23.1,0.24,58.0,1.2,0.58,-0.93,23.3,-0.9,22.3,1,no change,5.0
95927,22.1,23.1,0.24,58.0,1.2,0.48,-1.25,37.5,-1.2,35.3,1,warmer,5.0
95929,22.0,23.6,0.26,58.0,1.2,0.41,-1.5,50.8,-1.45,48.4,1,no change,5.0
95930,22.0,23.6,0.26,58.0,1.2,0.38,-1.62,57.3,-1.56,54.3,1,warmer,4.0
95931,22.3,23.5,0.28,59.0,1.2,0.58,-0.9,22.2,-0.9,21.9,1,no change,5.0
95932,22.3,23.5,0.28,59.0,1.2,0.48,-1.22,36.5,-1.2,35.1,1,warmer,5.0
95935,21.7,23.2,0.3,55.0,1.2,0.38,-1.86,70.3,-1.8,67.1,1,no change,5.0
95936,21.5,23.0,0.28,54.0,1.2,0.36,-1.99,76.2,-1.91,72.7,1,no change,5.0
95937,21.5,23.0,0.28,54.0,1.2,0.68,-0.87,21.1,-0.87,20.9,1,no change,5.0
95938,22.6,24.0,0.24,56.0,1.2,0.42,-1.23,36.7,-1.19,34.7,1,no change,5.0
95939,22.6,24.0,0.24,56.0,1.2,0.42,-1.23,36.7,-1.19,34.7,1,cooler,5.0
95940,23.0,23.9,0.27,59.0,1.2,0.42,-1.19,34.8,-1.16,33.2,1,no change,5.0
95941,23.0,23.9,0.27,59.0,1.2,0.4,-1.26,38.5,-1.22,36.4,1,cooler,4.0
95942,23.0,23.9,0.27,59.0,1.2,0.41,-1.23,36.6,-1.19,34.9,1,no change,5.0
95944,23.4,24.5,0.29,58.0,1.2,0.38,-1.2,35.4,-1.18,34.1,1,no change,5.0
95947,22.4,23.2,0.29,62.0,1.2,0.38,-1.62,57.2,-1.55,53.7,1,no change,5.0
95949,22.7,24.0,0.22,57.0,1.2,0.38,-1.29,39.9,-1.24,37.1,1,no change,4.0
95951,21.3,22.6,0.3,58.0,1.2,0.4,-1.94,74.1,-1.87,70.6,1,no change,5.0
95953,21.3,22.6,0.3,58.0,1.2,0.73,-0.83,19.4,-0.83,19.5,1,no change,5.0
95954,22.4,23.8,0.28,64.0,1.2,0.38,-1.5,50.9,-1.45,48.1,1,no change,5.0
95955,22.4,23.8,0.28,64.0,1.2,0.4,-1.42,46.7,-1.38,44.3,1,cooler,5.0
95956,22.4,23.8,0.28,64.0,1.2,0.38,-1.5,50.9,-1.45,48.1,1,no change,5.0
95958,22.0,22.9,0.26,62.0,1.2,0.55,-1.08,29.5,-1.05,28.2,1,no change,5.0
95959,22.0,22.9,0.26,62.0,1.2,0.55,-1.08,29.5,-1.05,28.2,1,cooler,4.0
95960,22.0,22.9,0.26,62.0,1.2,0.38,-1.69,61.2,-1.62,57.3,1,no change,5.0
96086,24.2,25.1,0.33,66.0,1.2,0.32,-1.16,33.5,-1.14,32.4,1,cooler,4.0
96103,24.1,24.8,0.33,65.0,1.2,0.32,-1.24,37.3,-1.21,35.8,1,cooler,4.0
96189,24.2,24.3,0.32,64.0,1.2,0.37,-1.07,29.3,-1.05,28.2,1,cooler,5.0
96204,24.2,24.1,0.35,66.0,1.2,0.32,-1.34,42.6,-1.29,39.9,1,no change,5.0
96205,24.2,24.1,0.35,66.0,1.2,0.37,-1.14,32.3,-1.11,31.1,1,cooler,5.0
96288,21.8,21.9,0.02,64.0,1.2,0.48,-0.83,19.6,-0.83,19.6,1,no change,5.0
96290,21.8,21.9,0.02,64.0,1.2,0.31,-1.35,43.1,-1.35,43.1,1,no change,5.0
96294,21.8,21.9,0.02,64.0,1.2,0.52,-0.73,16.1,-0.73,16.1,1,no change,5.0
