,ta,tr,vel,rh,met,clo,pmv,ppd,pmv_ce,ppd_ce,thermal_acceptability,thermal_preference,thermal_comfort
460,22.7,23.32727272727273,0.04,38.0,1.3703071672354947,0.74,-0.06,5.1,0.0,5.0,1,no change,2.0
461,22.9,23.845454545454544,0.07,33.0,1.164675767918089,0.74,-0.19,5.8,-0.19,5.8,1,warmer,1.0
462,23.8,23.52651515151516,0.07,40.0,1.3011945392491464,0.44,-0.56,11.5,-0.46,9.4,1,no change,2.0
463,24.4,24.80984848484849,0.1,62.0,1.6552901023890785,0.92,0.79,18.0,0.58,11.9,0,warmer,5.0
466,24.3,24.39242424242424,0.04,40.0,1.3865187713310585,0.61,0.1,5.2,0.15,5.4,1,no change,1.0
468,24.6,25.310606060606062,0.03,39.0,1.3225255972696244,0.48,0.02,5.0,0.02,5.0,1,no change,2.0
469,23.0,23.716666666666672,0.15,57.0,1.2627986348122866,0.63,-0.4,8.3,-0.39,8.2,1,no change,2.0
470,23.3,24.521212121212123,0.16,64.0,1.1092150170648465,0.6799999999999999,-0.27,6.5,-0.22,6.0,1,no change,3.0
473,23.0,23.99469696969697,0.25,66.0,1.0196245733788396,0.6899999999999998,-0.75,16.8,-0.68,14.7,1,no change,1.0
474,25.7,26.072727272727263,0.04,62.0,1.1988054607508534,0.52,0.47,9.5,0.47,9.5,1,cooler,3.0
1211,23.41,23.54822036330737,0.1553333333333333,49.55,1.379,0.4900000000000001,-0.55,11.2,-0.58,12.2,1,cooler,5.0
1213,21.21,21.312237249527183,0.0669999999999999,55.7,1.2029999999999998,0.94,-0.28,6.6,-0.28,6.6,1,no change,6.0
1215,22.23,22.327775902103912,0.106,52.57,1.6879999999999995,0.72,0.02,5.0,-0.15,5.5,1,no change,5.0
1218,23.173333333333325,23.34384094226876,0.0873333333333333,49.17,1.366,0.8300000000000001,0.11,5.3,0.09,5.2,1,no change,5.0
1219,23.74666666666667,23.7472955707402,0.1553333333333334,48.540000000000006,1.4179999999999997,0.72,0.03,5.0,-0.09,5.2,1,no change,5.0
1220,23.353333333333325,23.49052774507214,0.0693333333333333,48.650000000000006,1.2669999999999997,0.56,-0.37,7.9,-0.27,6.5,1,no change,5.0
1221,23.66333333333332,24.051808108888515,0.1286666666666666,48.14,1.2669999999999997,0.62,-0.27,6.5,-0.27,6.5,1,cooler,3.0
1222,23.31666666666667,23.50517781479343,0.135,48.400000000000006,1.237,0.4900000000000001,-0.75,16.8,-0.69,14.9,1,no change,6.0
1223,23.72666666666667,23.889016623821263,0.0716666666666666,48.1,1.246,0.41,-0.61,12.8,-0.47,9.7,1,no change,5.0
1224,23.813333333333325,24.114142539470848,0.1293333333333333,47.67,1.0309999999999997,0.57,-0.67,14.6,-0.54,11.0,0,warmer,3.0
1225,23.66,23.733189059191048,0.0796666666666666,48.67,1.237,0.47,-0.55,11.2,-0.43,8.8,1,no change,5.0
1226,23.626666666666665,23.54726068589132,0.0956666666666666,49.2,1.117,0.63,-0.37,7.8,-0.37,7.8,0,warmer,3.0
1227,23.43,23.58606286961517,0.065,48.43,1.2029999999999998,0.81,0.04,5.0,0.04,5.0,0,cooler,3.0
1228,23.51666666666667,23.53878795171597,0.0906666666666666,48.46,1.117,0.6799999999999999,-0.28,6.6,-0.28,6.6,0,cooler,3.0
1229,23.69666666666668,23.72701474389703,0.091,48.510000000000005,1.718,0.41,-0.15,5.5,-0.34,7.4,1,cooler,3.0
1230,23.61,23.73242458757213,0.0666666666666666,48.830000000000005,1.2029999999999998,0.37,-0.79,18.1,-0.79,18.1,0,no change,5.0
1232,23.42333333333332,23.45839993375716,0.048,49.75,1.0309999999999997,0.91,0.02,5.0,0.02,5.0,1,cooler,2.0
1233,22.88333333333332,23.00490219637635,0.0719999999999999,51.24,1.3959999999999997,0.73,-0.05,5.1,-0.05,5.1,1,no change,6.0
1235,22.21,22.42691925572052,0.0913333333333333,52.27,1.4389999999999998,0.45,-0.76,17.2,-0.75,16.8,1,no change,5.0
1237,22.47666666666667,22.582101412734968,0.1526666666666666,51.32,1.237,0.74,-0.46,9.5,-0.45,9.2,1,no change,6.0
1238,22.71,22.73572853547055,0.1283333333333333,51.940000000000005,1.538,0.47,-0.54,11.1,-0.62,13.2,1,no change,5.0
1241,22.596666666666664,22.534245672876693,0.1933333333333333,52.98,1.2669999999999997,0.61,-0.75,16.8,-0.73,16.3,1,no change,5.0
1267,22.686666666666667,23.12536719433727,0.0556666666666666,47.34,1.237,0.7899999999999999,-0.11,5.2,-0.11,5.2,1,cooler,5.0
1268,23.170000000000005,23.76464617494811,0.081,44.05,1.3959999999999997,0.65,-0.12,5.3,-0.13,5.3,1,no change,4.0
1269,23.193333333333324,23.68684378966753,0.0696666666666666,44.870000000000005,1.2669999999999997,0.57,-0.38,8.0,-0.28,6.6,1,no change,6.0
1270,22.853333333333325,23.187306589151145,0.059,48.89,1.246,0.8,-0.05,5.1,-0.05,5.1,1,no change,5.0
1271,22.426666666666662,22.775749788662164,0.0686666666666666,48.30000000000001,1.074,0.7899999999999999,-0.34,7.4,-0.34,7.4,1,no change,6.0
1274,23.52333333333332,23.70807858650073,0.0763333333333333,44.1,1.4389999999999998,0.6599999999999999,-0.0,5.0,-0.04,5.0,1,warmer,5.0
1277,23.153333333333325,23.579853317020103,0.0696666666666666,46.82,1.568,0.56,-0.1,5.2,-0.18,5.7,1,cooler,3.0
1278,23.06333333333332,23.5129259446556,0.0716666666666666,46.27,1.302,0.41,-0.73,16.1,-0.63,13.2,1,no change,5.0
1279,23.02,23.243776036515246,0.0776666666666666,47.440000000000005,1.117,0.5800000000000001,-0.58,11.9,-0.58,11.9,0,cooler,3.0
1280,23.02333333333332,23.26404144528165,0.119,47.370000000000005,1.478,0.8500000000000001,0.17,5.6,0.06,5.1,0,cooler,5.0
1284,23.2,23.312413427634265,0.1173333333333333,41.36,1.718,0.45,-0.27,6.5,-0.47,9.6,1,no change,4.0
1286,22.83666666666668,23.14769608371555,0.1323333333333333,41.190000000000005,1.6579999999999997,0.52,-0.29,6.8,-0.47,9.5,1,no change,6.0
1287,22.296666666666663,22.6743413988897,0.0753333333333333,43.43,1.117,1.23,0.27,6.5,0.27,6.5,0,warmer,4.0
1288,22.13666666666667,22.616770433627305,0.0956666666666666,44.89,1.2029999999999998,1.1299999999999997,0.11,5.3,0.15,5.5,1,warmer,5.0
1290,22.11333333333333,22.649363008238275,0.1413333333333333,44.53,1.546,1.1,0.32,7.2,0.17,5.6,1,no change,4.0
1291,22.366666666666664,22.8393913499713,0.1123333333333333,44.510000000000005,1.387,0.8700000000000001,-0.03,5.0,-0.08,5.1,1,no change,5.0
1292,22.346666666666668,22.51532298159918,0.1083333333333333,42.96,1.2029999999999998,0.88,-0.25,6.3,-0.2,5.9,1,no change,6.0
1294,22.61333333333333,23.05884847206723,0.081,41.78,1.4179999999999997,0.53,-0.5,10.2,-0.49,10.0,1,no change,5.0
1295,23.49666666666667,23.67802298866973,0.1053333333333333,40.970000000000006,1.516,0.73,0.12,5.3,-0.0,5.0,0,cooler,2.0
1297,22.079999999999995,22.304227958959395,0.1006666666666667,45.61000000000001,1.6879999999999995,0.55,-0.34,7.4,-0.48,9.9,0,cooler,4.0
1298,22.026666666666667,22.35130676312934,0.08,45.63,1.718,0.45,-0.48,9.9,-0.62,13.0,1,no change,4.0
1299,22.663333333333327,22.851274287408657,0.111,42.620000000000005,1.0309999999999997,0.7799999999999999,-0.56,11.6,-0.56,11.6,1,no change,5.0
1300,23.076666666666668,23.171655736836275,0.0763333333333333,42.38,1.387,0.7,-0.12,5.3,-0.12,5.3,0,cooler,5.0
1301,22.86333333333332,23.10892972200382,0.064,42.620000000000005,1.546,0.65,-0.07,5.1,-0.13,5.3,1,no change,4.0
1302,23.12,23.00210557071496,0.1643333333333333,41.86,1.173,0.65,-0.58,12.1,-0.55,11.3,1,no change,5.0
1303,23.046666666666667,22.93559905707048,0.1013333333333333,42.67,1.357,0.6,-0.41,8.5,-0.39,8.2,1,no change,5.0
1305,22.35666666666667,22.583554283155323,0.1853333333333333,43.77,1.598,0.5800000000000001,-0.43,8.8,-0.58,12.1,1,no change,5.0
1307,21.78666666666666,22.30129337653005,0.1986666666666666,43.77,1.508,0.62,-0.6,12.4,-0.7,15.2,1,no change,5.0
1308,21.94333333333332,22.151643550018303,0.1676666666666666,43.580000000000005,1.2889999999999997,0.6799999999999999,-0.72,15.9,-0.7,15.4,1,no change,5.0
1311,22.216666666666672,22.38408491212802,0.0566666666666666,42.80000000000001,1.4179999999999997,0.8400000000000001,-0.03,5.0,-0.03,5.0,0,cooler,5.0
1312,21.933333333333323,22.318493991876306,0.1986666666666666,44.88,1.375,1.1,0.08,5.1,-0.03,5.0,1,warmer,4.0
1313,21.98,22.58430433513137,0.113,43.400000000000006,1.718,0.51,-0.4,8.4,-0.57,11.8,1,cooler,5.0
1314,22.27,22.75977218713352,0.2146666666666667,41.17,1.2669999999999997,0.65,-0.79,18.3,-0.79,18.3,1,no change,6.0
1316,23.36,23.41979818526543,0.1163333333333333,37.42,1.4179999999999997,0.35,-0.85,20.3,-0.85,20.1,1,cooler,5.0
1318,23.173333333333325,23.260846454142737,0.1173333333333333,37.98,1.4179999999999997,0.48,-0.59,12.2,-0.61,12.8,1,no change,4.0
1320,23.163333333333327,23.51988465183301,0.1009999999999999,41.34,1.4179999999999997,0.3299999999999999,-0.87,21.0,-0.85,20.4,1,no change,6.0
1321,23.406666666666663,23.803509747527546,0.1206666666666666,41.260000000000005,1.117,0.7899999999999999,-0.18,5.6,-0.11,5.3,1,no change,5.0
1322,23.013333333333325,23.21233209279504,0.065,43.080000000000005,1.246,0.54,-0.55,11.4,-0.42,8.7,1,no change,5.0
1323,23.5,23.49092927375317,0.1563333333333334,41.190000000000005,1.2669999999999997,0.61,-0.48,9.7,-0.48,9.8,0,warmer,5.0
1324,23.736666666666665,23.68733977621669,0.1636666666666666,40.80000000000001,1.718,0.46,-0.18,5.6,-0.43,8.8,1,cooler,3.0
1327,23.4,23.55495397944843,0.086,33.580000000000005,1.2029999999999998,0.64,-0.41,8.5,-0.31,7.0,1,no change,6.0
1329,22.183333333333326,22.47411998589871,0.05,36.830000000000005,1.2029999999999998,0.93,-0.12,5.3,-0.12,5.3,1,no change,5.0
1330,23.146666666666665,23.372773219684063,0.1253333333333333,34.99,1.3959999999999997,1.03,0.27,6.5,0.17,5.6,1,no change,5.0
1331,23.626666666666665,23.814650751439448,0.2693333333333332,34.03,1.2669999999999997,0.55,-0.78,17.9,-0.82,19.1,1,warmer,5.0
1332,23.22333333333332,23.35094524869082,0.1316666666666666,35.84,1.095,0.7899999999999999,-0.36,7.7,-0.29,6.8,1,no change,5.0
1333,21.716666666666672,22.44407871048428,0.0906666666666666,38.93,1.718,1.0,0.3,6.9,0.13,5.3,1,no change,4.0
1336,21.7,22.0068985864578,0.051,40.96,1.237,0.8300000000000001,-0.32,7.2,-0.32,7.2,1,no change,4.0
1344,22.78,22.574331214769924,0.1623333333333333,37.2,1.2889999999999997,0.7,-0.52,10.6,-0.53,10.8,1,no change,5.0
1345,22.416666666666668,22.57089620908253,0.136,38.330000000000005,1.538,0.6,-0.41,8.5,-0.51,10.5,1,no change,3.0
1346,22.526666666666667,22.76309954111587,0.1243333333333333,38.900000000000006,1.375,0.65,-0.45,9.3,-0.47,9.6,1,cooler,3.0
1347,22.79333333333332,22.90023202488379,0.279,37.32,1.375,0.62,-0.68,14.7,-0.76,17.3,0,warmer,3.0
1348,21.579999999999995,22.20648041962659,0.0733333333333333,41.23000000000001,1.0309999999999997,0.96,-0.39,8.2,-0.39,8.2,0,no change,5.0
1349,21.64,21.950639626720385,0.1073333333333333,41.34,1.718,0.6899999999999998,-0.18,5.6,-0.34,7.4,0,cooler,3.0
1350,21.670000000000005,21.967846031387783,0.0986666666666666,42.30000000000001,1.6579999999999997,0.5,-0.58,12.1,-0.69,15.0,1,no change,1.0
1351,21.733333333333324,22.01150671348656,0.0893333333333333,41.510000000000005,1.538,0.75,-0.21,5.9,-0.28,6.6,0,cooler,2.0
1352,21.876666666666672,22.15184527210884,0.0563333333333333,40.89,1.117,0.8300000000000001,-0.36,7.7,-0.36,7.7,1,no change,6.0
1353,21.94333333333332,22.165494918436085,0.124,42.0,1.0309999999999997,0.8300000000000001,-0.71,15.5,-0.71,15.5,1,cooler,5.0
1354,22.61,22.95503940185949,0.0773333333333333,39.46,1.117,0.71,-0.45,9.3,-0.45,9.3,0,cooler,4.0
1355,23.04333333333332,23.425778713564,0.0553333333333333,38.32,1.387,0.7,-0.08,5.1,-0.05,5.1,0,warmer,5.0
1356,23.193333333333324,23.270298154924127,0.0953333333333333,38.89,1.2669999999999997,0.61,-0.45,9.1,-0.39,8.1,0,warmer,3.0
1357,22.65,22.84430928735715,0.1086666666666667,39.34,1.246,1.07,0.12,5.3,0.11,5.3,0,warmer,5.0
1358,21.853333333333325,21.91622495485736,0.079,41.6,1.2029999999999998,0.6699999999999999,-0.72,16.0,-0.6,12.6,1,cooler,5.0
1360,23.06333333333332,22.739710436573823,0.1306666666666666,37.07,1.074,0.6899999999999998,-0.71,15.5,-0.6,12.6,1,no change,5.0
1361,22.62,22.46263983398765,0.0753333333333333,39.580000000000005,1.336,0.6899999999999998,-0.34,7.5,-0.3,6.9,1,no change,5.0
1362,22.166666666666668,22.33093313047232,0.0573333333333333,41.02,1.538,1.03,0.28,6.6,0.21,5.9,1,no change,5.0
1365,21.85666666666668,21.88971875421572,0.1523333333333334,41.5,1.4179999999999997,0.8600000000000001,-0.23,6.1,-0.3,6.9,0,warmer,4.0
1371,21.493333333333325,21.67003886005735,0.0739999999999999,42.16,1.516,1.09,0.19,5.8,0.12,5.3,1,no change,5.0
1372,20.796666666666667,20.953657004970484,0.116,42.92,1.4179999999999997,1.01,-0.18,5.7,-0.22,6.0,1,warmer,5.0
1374,21.253333333333323,21.18670588058556,0.0706666666666666,42.56,1.387,1.12,0.06,5.1,0.05,5.1,1,no change,5.0
1375,20.6,20.91496714852004,0.0516666666666666,43.28,1.345,1.1799999999999995,0.02,5.0,0.06,5.1,1,no change,5.0
1378,21.76,21.542607118714272,0.061,42.78,1.3959999999999997,0.8700000000000001,-0.16,5.5,-0.14,5.4,1,no change,6.0
1380,21.916666666666668,22.32210063439833,0.115,40.940000000000005,1.3959999999999997,1.23,0.29,6.8,0.22,6.0,1,no change,6.0
1381,22.213333333333324,22.539379999372176,0.0826666666666666,40.35,1.4179999999999997,0.6799999999999999,-0.33,7.3,-0.33,7.3,1,no change,6.0
1382,22.616666666666667,22.82545995108121,0.1266666666666666,37.55,1.345,0.71,-0.36,7.8,-0.38,8.0,1,no change,5.0
1383,22.36,22.765191063573123,0.192,40.970000000000006,1.478,0.56,-0.63,13.3,-0.72,15.9,1,no change,4.0
1384,22.52,22.53233310078398,0.2176666666666667,40.73000000000001,1.508,0.6599999999999999,-0.4,8.3,-0.54,11.0,1,no change,5.0
1388,21.98999999999999,22.452418682211103,0.1166666666666667,42.580000000000005,1.4179999999999997,0.65,-0.48,9.9,-0.51,10.4,1,no change,6.0
1390,22.06,22.203176786906297,0.0733333333333333,41.53,1.117,0.91,-0.24,6.2,-0.24,6.2,1,no change,6.0
1391,22.143333333333324,22.23341169478808,0.139,42.830000000000005,1.2669999999999997,0.77,-0.48,9.8,-0.46,9.4,1,warmer,5.0
1392,20.936666666666667,21.76446547954588,0.2006666666666666,46.13,1.546,0.8300000000000001,-0.31,7.0,-0.44,9.1,1,no change,5.0
1394,21.61,21.66842086129183,0.1986666666666666,44.790000000000006,1.6279999999999997,0.91,-0.01,5.0,-0.19,5.8,1,no change,5.0
1395,21.17333333333333,21.25853857973189,0.1596666666666667,45.150000000000006,1.598,0.98,-0.0,5.0,-0.14,5.4,1,cooler,5.0
1396,21.663333333333327,21.639156163515533,0.1413333333333333,43.57,1.4299999999999995,0.6799999999999999,-0.57,11.9,-0.61,12.7,1,no change,5.0
1397,21.53,21.63479234021791,0.123,40.440000000000005,1.508,1.02,0.05,5.1,-0.05,5.1,1,no change,4.0
1398,21.623333333333324,21.66939456004185,0.1186666666666666,44.02,1.0309999999999997,1.01,-0.45,9.3,-0.45,9.3,1,no change,3.0
1402,21.053333333333324,21.43659694640335,0.1733333333333333,43.830000000000005,1.718,0.89,-0.03,5.0,-0.23,6.1,1,no change,4.0
1403,20.993333333333325,21.116754770432507,0.129,44.02,1.375,1.12,-0.05,5.0,-0.1,5.2,1,no change,6.0
1406,22.52333333333332,22.73548097012508,0.0996666666666666,39.07,1.718,0.61,-0.12,5.3,-0.3,6.9,1,no change,5.0
1407,23.13333333333333,23.337174985818525,0.0763333333333333,37.440000000000005,1.117,0.73,-0.3,6.8,-0.3,6.8,1,no change,6.0
1408,21.53333333333332,21.687506226299,0.046,41.13,1.2029999999999998,1.03,-0.11,5.2,-0.11,5.2,1,no change,6.0
1409,23.42333333333332,23.6672418074779,0.1029999999999999,36.68,1.246,0.73,-0.2,5.8,-0.17,5.6,1,no change,5.0
1411,22.326666666666668,22.40152551929841,0.1656666666666666,35.36,1.2029999999999998,1.26,0.13,5.4,0.08,5.1,0,warmer,4.0
1412,21.94333333333332,22.115160275999298,0.158,35.27,1.568,0.99,0.1,5.2,-0.06,5.1,1,no change,6.0
1415,22.013333333333325,22.02106937435327,0.0723333333333333,40.71,1.508,0.8600000000000001,-0.02,5.0,-0.07,5.1,0,warmer,3.0
1416,21.81666666666667,21.893245461103906,0.1476666666666667,40.95,1.375,0.94,-0.16,5.5,-0.22,6.0,1,no change,5.0
1417,22.44,22.77739249857673,0.0896666666666666,42.02,1.2669999999999997,0.7899999999999999,-0.26,6.4,-0.21,5.9,1,no change,5.0
1418,22.52333333333332,22.820866155437617,0.1036666666666666,40.06,1.718,0.4300000000000001,-0.46,9.5,-0.63,13.2,1,cooler,4.0
1419,22.74333333333332,22.90807475407354,0.0556666666666666,44.75,1.6579999999999997,0.48,-0.27,6.5,-0.37,7.9,1,cooler,3.0
1420,22.829999999999995,22.94268345812309,0.043,44.440000000000005,1.2029999999999998,1.21,0.4,8.3,0.4,8.3,1,no change,4.0
1421,22.326666666666668,22.294821018863747,0.058,41.38,1.387,0.98,0.12,5.3,0.13,5.3,1,no change,5.0
1423,21.456666666666667,21.851401234015466,0.135,47.98,1.2669999999999997,0.7899999999999999,-0.55,11.4,-0.52,10.7,0,warmer,3.0
1427,20.93,21.14010250568367,0.0653333333333333,49.13,1.387,1.32,0.27,6.5,0.26,6.4,0,warmer,4.0
1430,22.38333333333333,22.7044352804354,0.133,35.71,1.2669999999999997,0.81,-0.35,7.6,-0.35,7.5,1,no change,5.0
1431,22.94666666666667,23.29377752345844,0.1626666666666666,33.790000000000006,1.6879999999999995,0.53,-0.28,6.6,-0.49,10.1,0,cooler,2.0
1432,22.873333333333324,23.150035456942344,0.1486666666666666,33.790000000000006,1.546,0.4,-0.75,16.9,-0.84,19.8,1,cooler,4.0
1433,23.173333333333325,23.212395724800125,0.1676666666666666,33.040000000000006,1.2669999999999997,0.59,-0.69,14.9,-0.67,14.5,0,cooler,5.0
1434,23.45,23.69184480816032,0.1036666666666666,32.63,1.2669999999999997,1.09,0.3,6.9,0.28,6.6,1,cooler,4.0
1435,23.16,23.21824186539116,0.1286666666666666,32.080000000000005,1.224,0.5800000000000001,-0.7,15.4,-0.64,13.7,1,no change,4.0
1436,22.55,22.50081402797467,0.1816666666666666,33.879999999999995,1.387,0.63,-0.62,12.9,-0.66,14.2,1,no change,4.0
1441,22.59,22.958684103937223,0.1356666666666666,33.78,1.546,0.46,-0.65,14.0,-0.74,16.6,1,no change,6.0
1442,22.28,22.37856221549789,0.1,35.480000000000004,1.478,0.6699999999999999,-0.34,7.5,-0.39,8.2,1,no change,5.0
1443,22.06,21.937824183887205,0.0643333333333333,38.5,1.0309999999999997,0.96,-0.37,7.8,-0.37,7.8,1,cooler,3.0
1445,22.376666666666665,22.64142932521912,0.06,37.32,1.237,1.04,0.08,5.1,0.08,5.1,0,cooler,2.0
1447,22.08333333333332,22.49254377979696,0.1033333333333333,41.82,1.375,0.56,-0.69,15.0,-0.67,14.4,1,cooler,4.0
1449,22.86666666666667,23.171584744683763,0.0986666666666667,40.510000000000005,1.224,1.11,0.22,6.0,0.24,6.2,1,no change,4.0
1450,23.143333333333324,23.37423085144216,0.086,39.0,1.0309999999999997,0.6,-0.73,16.3,-0.73,16.3,1,no change,4.0
1451,22.97333333333332,23.36701922314576,0.1123333333333333,39.07,1.718,0.61,-0.01,5.0,-0.22,6.0,1,no change,4.0
1452,21.42,21.667323364722087,0.0863333333333333,41.05,1.366,1.57,0.5,10.2,0.46,9.4,1,no change,5.0
1454,21.573333333333323,21.67505740830429,0.05,40.06,1.2029999999999998,0.96,-0.21,6.0,-0.21,6.0,1,warmer,5.0
1457,21.48,21.70365123288707,0.0736666666666666,40.99,1.2029999999999998,1.06,-0.13,5.4,-0.13,5.4,1,no change,4.0
1459,21.066666666666663,21.362049741056538,0.0593333333333333,42.31,1.0309999999999997,0.94,-0.6,12.5,-0.6,12.5,1,cooler,5.0
1462,21.670000000000005,21.953929847187144,0.0673333333333333,40.84,1.375,0.82,-0.25,6.3,-0.22,6.0,1,no change,6.0
1464,22.15,22.543560207235384,0.189,38.91,1.095,0.94,-0.43,8.8,-0.41,8.5,1,no change,5.0
1465,21.796666666666667,22.19454582646011,0.0743333333333333,40.400000000000006,1.6279999999999997,0.6899999999999998,-0.18,5.7,-0.28,6.7,1,no change,1.0
1466,22.2,22.201181690327964,0.1633333333333333,38.290000000000006,1.375,1.06,0.05,5.1,-0.04,5.0,1,no change,5.0
1467,21.766666666666666,21.944008762847226,0.1496666666666666,40.010000000000005,1.246,0.93,-0.34,7.4,-0.34,7.4,1,no change,3.0
1468,21.69,21.805412575179208,0.0709999999999999,40.42,1.246,0.7899999999999999,-0.46,9.4,-0.37,7.8,1,no change,5.0
1474,17.37,17.927021214293042,0.0793333333333333,56.77,1.718,1.1499999999999997,-0.23,6.1,-0.31,7.1,1,warmer,5.0
1475,17.566666666666666,18.28878368578483,0.063,55.86,1.6879999999999995,1.32,0.0,5.0,-0.08,5.1,1,warmer,5.0
1477,17.739999999999995,18.60943925337505,0.0916666666666666,55.45,1.718,0.98,-0.4,8.3,-0.49,10.1,1,warmer,3.0
1492,22.34,21.85238861855618,0.0996666666666666,45.150000000000006,1.2669999999999997,0.8,-0.35,7.5,-0.31,7.0,1,warmer,5.0
1493,21.996666666666663,21.64979226889213,0.0516666666666666,46.23000000000001,1.375,1.06,0.15,5.4,0.16,5.6,1,no change,5.0
1495,19.739999999999995,20.23058868065668,0.0676666666666666,51.66,1.516,1.0,-0.19,5.7,-0.21,5.9,1,no change,5.0
1497,21.239999999999995,21.848670495916547,0.107,44.900000000000006,1.568,0.91,-0.03,5.0,-0.13,5.3,1,warmer,4.0
1501,20.76333333333332,21.015236871833483,0.1333333333333333,43.84,1.345,0.7899999999999999,-0.65,13.9,-0.64,13.6,1,no change,6.0
1502,20.83666666666668,21.071188184980542,0.113,47.290000000000006,1.366,1.04,-0.15,5.5,-0.18,5.6,1,no change,5.0
1504,21.416666666666668,21.55907535327532,0.0973333333333333,46.86,1.314,0.82,-0.41,8.5,-0.38,7.9,1,no change,5.0
1507,22.04,22.2861651962932,0.0746666666666666,40.63,1.718,0.48,-0.44,9.0,-0.57,11.9,1,no change,5.0
1508,21.92333333333332,22.253125317846603,0.0543333333333333,42.77,1.246,0.88,-0.18,5.7,-0.18,5.7,1,no change,4.0
1509,21.54,21.87590121679353,0.0703333333333333,45.43,1.052,0.89,-0.48,9.7,-0.48,9.7,1,warmer,5.0
1510,21.83666666666668,22.124937463009463,0.1403333333333333,39.150000000000006,1.3959999999999997,0.81,-0.32,7.1,-0.36,7.8,1,no change,5.0
1512,22.296666666666667,22.460395220136903,0.1046666666666666,41.31,1.478,0.53,-0.59,12.4,-0.63,13.3,0,cooler,3.0
1513,22.326666666666664,22.45426151619625,0.0823333333333333,39.5,1.375,0.82,-0.14,5.4,-0.14,5.4,1,no change,5.0
1514,22.426666666666662,22.65531573474796,0.1103333333333333,38.17,1.366,0.9,-0.05,5.0,-0.09,5.2,1,no change,5.0
1515,22.46,22.425143687449623,0.1273333333333333,41.52,1.516,0.96,0.16,5.5,0.03,5.0,1,no change,5.0
1516,22.02333333333332,21.94447733980847,0.1133333333333333,40.370000000000005,1.2669999999999997,0.73,-0.57,11.9,-0.52,10.7,1,no change,4.0
1517,21.863333333333323,21.74707265345878,0.091,40.35,1.246,1.02,-0.12,5.3,-0.09,5.2,1,no change,5.0
1518,22.22666666666667,22.542333956546045,0.1053333333333333,38.63,1.508,0.4300000000000001,-0.8,18.7,-0.83,19.7,0,cooler,5.0
1519,20.986666666666665,22.17946090023683,0.1753333333333333,41.98,1.718,0.48,-0.78,17.8,-0.94,23.5,1,no change,5.0
1520,23.13666666666667,24.001963287745586,0.0566666666666666,52.11000000000001,1.568,0.8700000000000001,0.43,8.8,0.33,7.3,1,no change,5.0
1523,21.73,22.14110910088133,0.0553333333333333,64.0,1.345,0.98,0.12,5.3,0.16,5.5,1,cooler,4.0
1524,22.72333333333332,23.19791275157513,0.07,54.86,1.3959999999999997,0.88,0.19,5.7,0.17,5.6,1,no change,5.0
1525,22.536666666666665,22.947920584855225,0.045,55.040000000000006,1.246,0.92,0.12,5.3,0.12,5.3,1,no change,6.0
1527,23.079999999999995,23.46321067272592,0.06,53.040000000000006,1.6579999999999997,0.56,0.01,5.0,-0.11,5.3,0,cooler,3.0
1533,21.07,21.08985780150632,0.0553333333333333,42.36,1.345,1.34,0.25,6.3,0.27,6.5,1,no change,6.0
1534,21.313333333333325,21.24331729305231,0.1006666666666667,42.31,1.216,0.9,-0.47,9.6,-0.41,8.4,0,warmer,5.0
1535,21.60666666666667,21.8337206846859,0.046,41.43,1.2669999999999997,0.75,-0.44,9.1,-0.44,9.1,1,cooler,4.0
1540,20.96,21.478628737624657,0.0683333333333333,41.440000000000005,1.357,0.8700000000000001,-0.32,7.2,-0.28,6.7,1,no change,5.0
1541,20.716666666666665,21.41844791029215,0.12,41.46,1.314,0.93,-0.4,8.4,-0.39,8.2,1,no change,5.0
1542,20.85,21.720922720712377,0.0693333333333333,40.7,1.4179999999999997,0.72,-0.51,10.5,-0.49,10.0,1,warmer,5.0
1543,19.596666666666668,19.99420380770764,0.079,45.120000000000005,1.598,0.8700000000000001,-0.38,8.0,-0.43,8.9,1,no change,5.0
1544,20.63333333333333,20.903421061445933,0.1253333333333333,42.330000000000005,1.375,0.99,-0.3,6.8,-0.32,7.1,1,no change,5.0
1550,20.16,20.336757891156672,0.057,42.870000000000005,1.486,0.77,-0.54,11.0,-0.52,10.8,1,no change,5.0
1551,19.04,19.00839945191848,0.076,47.56,1.117,1.5,-0.1,5.2,-0.1,5.2,0,warmer,2.0
1552,19.866666666666664,19.99891491482312,0.0696666666666666,45.42,1.375,1.05,-0.29,6.7,-0.26,6.4,1,no change,5.0
1553,20.48333333333332,21.018022060590035,0.1203333333333333,43.07,1.3959999999999997,1.03,-0.21,6.0,-0.25,6.3,1,cooler,3.0
